衲	281,217 365,271 386,309;86,485 149,496 297,448 338,452 331,486 316,516 235,648 132,769 61,827;262,652 279,704 280,738 275,891 265,978 271,1027;394,577 407,588 408,599 374,646 376,652;336,653 382,691 398,720;455,472 484,498 492,557 488,726 475,827 459,890 458,932;515,486 536,497 776,448 804,450 842,482 853,792 853,882 847,910 835,935 823,934 722,897;621,227 636,235 668,270 660,438 641,574 617,650 578,715 544,748 509,766;659,638 660,650 695,667 755,715 776,757
衷	454,184 543,232 562,256;248,352 294,363 714,302 749,301 792,309;306,463 342,495 379,633;370,470 386,477 412,474 665,424 684,432 707,459 681,520 654,537;396,612 413,597 639,564 688,565 709,573;492,363 518,379 523,389 515,678;433,663 448,703 404,755 365,790 292,845 240,874 169,906 117,921;414,793 405,821 397,936 405,980 438,968 528,892 543,886 547,873 558,873 566,863;731,643 741,654 749,685 650,762 614,785 606,783;491,705 635,854 703,909 758,944 844,962 949,973
衹	237,217 319,274 341,314;60,513 114,523 185,502 262,470 306,471 301,501 281,547 204,672 108,787 49,835;248,648 265,704 261,859 250,984 254,1038;385,566 400,589 358,644 348,643;317,646 381,706 389,729;762,301 688,305 619,369 546,419 512,435 510,446;428,427 472,461 477,490 480,610 474,784 464,854 468,881 494,877 525,859 627,770;529,614 602,606 690,577 786,531 844,522;594,415 626,429 644,450 653,562 690,710 743,831 803,914 865,964 913,976 940,910 966,798
衽	273,197 363,262 389,306;105,489 171,500 256,478 307,457 361,460 344,510 235,672 114,799 55,841;270,668 274,694 288,725 288,838 277,962 283,1011;403,563 419,586 375,643 365,643;338,647 391,694 409,731;815,338 744,331 663,387 555,432 548,440 530,440 520,449;458,652 495,659 523,656 617,637 854,605 904,610 937,621;621,430 654,448 660,459 664,519 661,821 640,842;470,880 521,888 823,851 901,868
衾	469,182 492,222 451,292 395,363 338,423 266,484 179,540 148,549 145,555;526,249 529,261 634,358 705,417 768,459 817,478 948,497;465,355 514,389 520,400;359,488 376,496 416,497 552,450 575,448 595,459 605,474 593,493 504,580;443,582 493,620 505,643 504,661;218,716 256,723 284,721 419,695 731,656 807,672;414,723 433,744 429,751 397,792 334,849 239,914 144,953;404,826 405,846 413,861 406,973 413,1008 458,991 533,939;731,773 696,759 607,830 599,827;463,767 487,766 636,906 738,977 813,986 874,985
衿	273,224 358,269 386,306;74,497 125,509 182,495 288,455 335,460 328,487 305,531 246,620 199,678 99,777 43,816;254,648 268,694 272,746 257,966 263,1015;374,562 387,572 389,585 350,642;317,653 378,691 392,715;587,224 615,246 627,269 609,330 581,401 527,504 475,590 429,645;624,375 627,390 692,460 804,563 840,578 983,607;565,570 648,617 673,652;455,782 485,792 518,793 624,755 705,734 717,734 744,758 685,891 627,988 614,1036
袁	333,342 398,347 533,322 545,314 609,298 642,293 667,299;463,186 505,223 498,408 482,433;157,503 214,509 485,454 780,410 854,426;339,558 365,577 374,593 400,713;388,558 407,567 575,526 593,529 623,557 606,606 580,620;408,715 422,692 436,682 580,652 622,650 639,656;439,708 426,741 392,776 287,862 174,927 110,948;412,800 408,960 418,996 462,976 562,891;711,656 732,693 645,773 599,804 598,812;458,727 629,871 765,952 784,959 836,963 958,961
袂	245,217 331,276 353,314;105,510 137,518 170,515 286,466 330,468 322,500 301,542 214,677 124,777 65,823;258,653 273,708 267,852 256,942 262,1010;386,551 402,577 373,618 355,631;311,633 370,680 389,716;474,500 497,505 536,502 727,461 759,467 788,494 755,596 725,624;436,677 473,684 689,648 850,631 898,635 930,645;567,228 615,268 600,587 583,722 561,791 514,870 451,925 367,966;619,688 624,715 669,772 759,876 813,925 969,964
袄	275,221 370,270 402,310;100,492 121,500 160,503 318,447 362,451 337,515 226,677 120,783 63,824;270,662 276,693 291,719 289,869 280,969 285,1030;405,583 418,607 377,660 371,659;350,671 405,724 417,743;795,354 720,348 620,417 537,459 524,459 506,470 498,467 489,477;452,660 505,664 766,613 824,613 869,624;580,461 611,468 633,486 618,701 599,784 563,861 525,905 474,946 401,980;650,669 660,718 674,742 726,825 792,911 836,950 958,985
袅	506,202 473,204 416,281 398,285;398,301 420,314 576,279 618,288 631,303 630,316 611,412 596,441 584,452 525,419;438,371 483,404;353,293 361,295 374,313 381,341 361,539 365,568 390,570 528,541 591,536 737,511 758,518 777,538 762,627 742,677 727,697 712,706 641,668;417,612 467,631 495,654;233,726 278,732 324,727 472,695 546,672 609,669;473,754 454,750 443,756 367,842 291,902 164,961;405,847 410,884 406,966 414,1000 446,988 550,907;670,779 640,770 580,817 569,814;467,783 488,780 625,904 747,991 761,998 799,1001 893,1001
袈	194,363 250,368 452,317 480,323 491,344 480,397 461,454 444,481 426,499 412,504 366,478;354,191 378,222 376,235 361,299 321,397 234,515 177,568 134,596;560,307 580,325 588,343 609,499;603,308 611,316 626,317 749,292 764,291 778,298 798,322 765,409 738,423;628,476 645,463 730,450 789,460;490,517 528,549 540,567;294,645 321,652 366,652 618,611 663,610;479,695 465,689 444,697 400,754 286,857 190,917 132,943 118,942 113,949;408,790 416,857 406,972 418,1003 462,979 562,892;717,638 732,674 611,779 599,777;485,717 493,716 627,836 765,930 846,948 963,958
袋	318,223 338,244 346,265 318,321 269,395 199,481 123,551;316,378 319,457 307,577 312,631;398,415 466,409 646,346 702,337;451,187 504,223 541,325 612,427 673,489 743,540 796,563 839,566 849,530 854,441;661,207 735,239 769,275;434,525 489,549 515,580;268,685 339,685 497,649 612,615 656,611;457,704 445,704 423,717 376,789 283,888 181,961 149,978 136,978 131,985;420,788 407,980 413,1023 444,1016 475,1000 572,938;770,702 733,690 620,796 610,794;471,711 489,735 613,834 718,905 786,942 870,957 986,961
袍	306,205 385,254 412,293;85,463 145,478 316,432 359,439 340,489 233,638 139,736 35,813;271,635 274,661 288,687 290,742 287,854 276,957 281,1018;434,568 412,570 368,623;331,630 397,676 416,709;621,205 645,230 654,251 638,287 584,379 538,443 479,502;568,445 642,431 792,388 820,387 839,402 827,554 807,638 792,669 761,699 688,661;534,580 552,583 627,563 654,579 657,596 635,667 613,684;528,729 613,706 644,704 669,711;486,565 504,585 512,606 498,727 496,831 503,889 522,932 567,966 627,986 705,994 781,991 859,969 882,956 908,929 916,785
袒	269,213 355,262 389,308;82,513 98,520 143,523 183,515 304,472 336,475 328,509 298,566 213,695 126,793 61,843;256,679 259,704 274,737 276,834 265,978 271,1027;401,570 413,594 388,630 371,640;342,650 399,700 417,739;470,405 496,428 504,446 548,693;534,430 542,417 561,409 727,375 774,376 799,396 809,415 759,629 746,658 719,660;551,541 580,528 670,509 711,514;569,665 580,656 717,630;406,855 465,864 549,849 849,818 882,822 931,839
袖	281,237 377,296 405,340;80,524 101,532 139,535 239,505 299,480 341,483 333,517 304,574 217,704 131,798 59,857;273,671 278,701 288,720 289,747 277,963 283,1019;422,612 399,615 369,656 361,655;330,665 395,711 408,733;437,539 470,570 485,610 500,741 503,848 520,927;496,552 525,566 687,539 811,511 840,520 866,546 832,851 809,891 810,950;550,716 705,686 736,684 762,691;610,250 662,293 665,315 654,828 635,853;539,896 582,883 742,860 773,845
袜	266,213 361,265 389,303;78,493 120,504 140,503 292,452 335,455 326,490 302,534 214,665 134,755 39,833;258,649 262,675 275,701 271,865 261,954 267,1003;407,547 422,572 382,626 372,625;332,630 400,682 416,711;454,453 476,459 526,458 664,434 788,399 848,398;468,620 520,622 733,577 765,576 821,586;586,212 629,252 639,275 631,710 616,949 616,1046;646,621 598,656 541,747 477,823 425,873 358,921;655,635 663,665 710,731 822,865 873,888 977,915
袞	445,167 523,209 546,240;222,332 275,339 411,314 747,276 802,279 837,292;394,420 360,416 240,530 226,533 225,541;621,355 727,406 762,443;337,480 365,501 374,518 400,637;392,481 406,492 597,453 622,457 654,487 629,540 600,559;420,620 432,612 592,585 657,592;406,650 418,657 428,686 337,788 239,863 175,898 105,924;384,788 394,830 386,956 394,1000 446,978 537,911;682,657 702,692 598,797 584,796;446,725 458,728 597,844 750,944 829,960 960,965
袟	270,217 360,274 384,308;106,510 154,522 245,497 297,474 332,473 345,482 332,517 297,574 220,675 128,765 71,804;264,662 266,686 280,712 281,814 269,958 275,1007;386,576 401,596 371,639 363,639;320,642 381,686 402,722;512,409 537,435 530,473 508,531 484,571 463,593;546,510 560,504 627,501 771,466 807,469;444,676 496,681 822,625 853,626 900,638;615,254 657,290 662,310 638,614 609,771 585,827 534,895 477,937 392,974;654,698 660,721 757,854 839,943 989,987
袢	241,203 334,261 362,298;97,469 163,480 297,439 340,442 332,476 310,519 238,628 158,722 59,805;257,643 261,670 273,692 272,808 261,943 267,999;381,537 397,559 362,613 355,613;309,617 364,652 384,681;463,370 528,431 540,454;792,286 818,322 738,409 723,418 721,429;486,558 545,565 753,522 792,525;401,723 454,730 579,707 851,673 899,678 938,691;587,212 613,218 649,252 639,466 635,1074
袤	445,181 523,219 555,255;243,330 290,340 688,281 728,278 770,287;523,520 485,538 420,600 371,633 290,673 229,690;369,835 363,952 370,992 412,980 505,922;519,541 540,547 555,580 556,626 539,674 523,689 451,664;464,740 615,875 726,948 759,961 798,966 930,968;359,393 401,404 432,398 519,365 573,358 596,382 537,444 530,443;458,443 534,476;248,533 268,540 300,539 416,512 671,473 732,481 750,506 690,568;723,735 683,722 575,810;403,691 420,732 364,798 247,888 162,931 109,949
被	273,241 360,300 382,340;80,516 135,528 204,511 286,481 332,484 324,525 238,669 166,759 115,811 71,845;265,671 270,702 280,720 277,825 261,974 267,1023;396,576 411,601 374,655 365,655;334,666 388,700 408,729;536,462 557,472 748,420 794,416 827,437 783,505;471,452 504,477 511,498 512,588 497,735 467,828 431,890 384,945 330,984;618,211 655,241 664,264 647,589 646,599 629,619;539,650 629,644 694,623 729,626 749,636 713,760 659,856 582,922 547,939 480,955;559,705 591,717 718,868 822,963 957,982
袭	262,348 285,355 337,355 507,328 637,297 682,301;473,183 498,222 498,238 461,350 397,482 361,530 311,577 252,615 189,636;525,348 552,363 567,388 558,476 565,544 581,568 618,586 692,592 753,589 826,567 835,561 837,547 836,445;718,366 726,407 703,429 612,492 544,528 512,538;678,213 751,245 766,255 787,283;445,598 509,637 537,662;244,725 291,733 579,683 631,678 670,684;462,740 457,751 430,766 368,834 290,902 206,953 117,989;399,848 390,969 396,1007 432,997 549,922;728,707 737,726 737,745 628,825 614,830 608,826;479,769 497,769 519,783 672,930 758,987 804,998 946,1011
袮	276,232 367,291 390,329;106,508 135,518 183,516 319,469 361,474 339,532 259,652 161,761 119,799 80,824;279,667 282,693 295,719 298,764 286,969 291,1028;447,616 421,614 379,665;347,672 395,705 420,736;576,240 598,252 621,282 607,348 543,520 505,591 478,627;576,519 657,498 766,458 795,452 825,454 848,481 778,573 768,578;635,587 683,633 678,939 660,978 620,963 548,922;525,709 513,766 470,860;769,722 871,786 903,819 917,848
袯	251,236 332,292 357,333;79,512 125,525 209,503 283,472 318,472 332,479 292,558 183,700 104,774 47,812;251,662 254,687 271,719 270,837 256,990 263,1035;445,599 415,596 375,651 368,651;326,652 381,690 403,725;487,377 519,422 492,548 521,550 667,508 781,487 832,484 876,497;626,212 651,235 663,260 633,441 595,580 558,671 501,772 440,855 409,886 400,888;584,681 604,666 713,634 732,640 750,659 735,731 712,796 660,880 622,915 572,943 492,971 435,982;554,736 571,736 595,755 706,882 834,987 899,1001 956,1004;749,324 826,373 851,407
袱	270,237 359,290 381,323;80,536 130,548 295,492 320,493 330,502 302,569 204,705 135,775 59,832;248,690 250,715 264,745 262,840 249,975 255,1031;411,654 391,655 355,706 358,712;316,714 369,754 389,788;509,336 527,353 538,375 526,405 454,523 395,591;461,549 463,575 479,603 482,666 477,808 464,933 469,994;563,604 606,608 645,603 801,556 851,555;640,243 673,260 695,290 689,552 671,717 643,817 611,884 557,944 516,971;707,664 715,718 782,838 820,890 851,922 971,968;764,346 845,390 870,424
袴	276,216 356,268 383,308;81,485 89,493 140,503 213,484 291,453 336,458 321,504 208,675 142,748 44,828;265,644 269,673 282,704 278,832 266,934 270,1003;444,571 417,572 379,628 369,630;339,636 392,672 418,708;488,392 537,397 757,345 821,345;588,224 614,237 633,258 589,415 556,498 514,571 432,659;671,389 683,397 767,504 843,580 971,611;532,585 605,574 674,555 706,554;474,692 527,690 635,661 735,644 769,642 814,651;576,706 604,724 584,781 583,802 632,802 670,787 724,778 750,789 770,810 745,923 726,965 690,1011 666,1022 582,966
袷	293,223 384,271 411,306;82,509 133,521 190,507 296,467 332,466 342,471 317,531 235,651 136,757 51,821;261,656 277,704 262,978 267,1011;415,591 393,590 360,633 352,632;311,636 379,684 397,713;595,252 634,286 608,374 534,517 474,592 446,617;655,352 655,366 733,453 847,555 985,580;509,647 566,652 675,628 728,628;454,782 480,803 489,819 532,1006;506,781 515,789 534,791 721,749 754,757 780,787 740,893 712,912;549,956 562,964 710,938 751,937 775,945
袼	263,233 341,276 365,311;93,485 148,494 281,443 319,443 326,450 314,487 281,547 206,655 130,737 59,793;250,636 264,684 265,710 262,835 249,968 255,1015;393,536 408,558 371,609 363,608;326,618 385,652 408,682;573,228 586,238 603,271 581,315 507,425 439,495;573,379 601,369 698,353 735,358 745,366 695,461 600,592 452,738 361,800;494,470 509,469 530,483 683,626 787,698 842,709 979,717;448,788 477,813 483,830 516,1028;509,796 524,806 695,772 727,779 757,805 727,904 701,924;536,985 548,972 691,952 739,951 770,961
裁	249,408 309,413 464,374 513,374;347,250 388,288 381,476 365,498;130,559 188,563 356,523 699,463 743,461 797,470 809,479;331,565 402,618;179,685 218,689 441,636 501,636;349,689 343,711 245,818 161,876 84,910;314,789 317,951 360,937 438,886;551,719 525,714 497,740 450,767;377,753 489,832 510,857 517,877;516,195 539,203 575,235 584,379 624,611 672,768 729,882 800,974 832,1000 874,1014 893,979 926,849;749,576 772,595 783,618 739,715 697,784 653,840 573,918 530,951;679,273 750,312 781,352
裂	252,282 282,287 321,284 498,238 541,238;338,309 361,331 344,364 307,414 256,467 213,496 202,497 198,505;360,390 447,378 464,400 412,494 338,583 285,632 231,671 166,702;278,473 290,477 317,506 335,543;579,299 602,326 601,505;716,190 757,224 759,550 745,582 645,541;449,549 521,583 542,609;259,700 303,705 624,644 671,648;422,710 440,735 400,795 363,837 252,932 199,965 165,981 149,982 144,989;421,815 429,848 425,983 434,1027 482,1008 573,943;725,703 733,740 654,793 624,809 614,804;478,750 500,750 673,891 792,968 815,974 956,970
装	229,307 292,345 319,381;157,532 206,538 369,451 371,437;370,214 393,231 409,253 400,420 404,568;467,374 506,383 759,338 823,343;609,214 647,250 639,445 623,470;528,505 558,506 728,478 787,487;451,533 500,564 510,576 511,597;241,660 284,666 333,663 593,608 638,608;433,679 357,763 271,842 189,897 100,937;393,778 387,806 390,870 383,934 390,979 427,966 496,919 510,916 517,903 528,904 537,895;682,645 698,680 589,766 583,777 577,776;457,695 612,849 665,892 748,945 820,957 945,965
裆	305,225 374,272 400,302;101,485 165,496 313,449 365,452 348,502 240,665 118,795 59,837;283,650 287,674 305,709 289,947 295,1003;417,580 431,604 393,655 387,654;355,661 402,699 418,728;621,270 665,309 657,553 650,583 638,594;480,439 541,484 566,526;797,363 817,395 721,498;501,629 565,630 791,587 829,608 845,626 798,837 795,847 768,868;490,766 531,773 672,746 718,743 747,748;473,928 511,935 783,902 816,903 852,916
裇	283,213 362,271 378,307;84,483 137,494 216,471 280,444 314,439 340,443 314,509 217,662 151,742 52,830;265,640 269,668 281,690 283,730 279,860 266,967 270,1028;393,565 411,588 375,645;340,645 387,681 406,716;618,348 635,356 661,383 604,508 546,617 533,628;430,646 451,662 467,691 496,907 499,917 513,923;477,647 502,657 797,582 825,582 848,595 870,622 818,855 778,894;581,657 577,671 589,750 599,905 593,918;669,631 703,651 706,664 689,842 678,900 669,913;369,959 426,968 581,946 905,915 964,920 1001,934
裉	266,197 357,253 386,295;94,470 143,481 248,450 305,426 350,432 325,491 215,642 111,742 55,780;271,615 274,638 291,673 286,827 273,938 279,987;412,520 427,544 385,602;340,606 400,649 420,683;556,333 564,337 698,307 733,312 761,340 725,512 707,558 711,580;559,466 566,454 613,440 651,433 672,437;556,583 574,570 641,554 652,552 663,562;485,319 513,346 522,363 526,401 532,610 514,892 520,928 559,915 666,832;802,610 818,644 769,691 707,738 699,736;553,623 563,645 663,746 735,810 800,857 960,876
裊	421,148 440,176 374,263 364,264;313,262 343,295 335,519 326,593 338,612;378,304 390,288 466,268 573,248 610,246 625,251 650,284 592,424;365,371 378,359 387,362 515,332 545,335;364,440 382,430 498,405 568,400;362,500 379,506 413,504 542,474 588,472;351,613 374,586 393,579 513,554 641,536 651,539 748,520 779,538 788,550 777,599 753,668 738,688 721,698 642,664;410,626 444,659 448,667 441,685;213,734 294,737 442,712 562,678 608,678;426,743 422,752 398,768 361,817 278,892 180,957 88,997;366,851 362,998 371,1035 414,1016 514,931;629,736 643,765 593,818 583,825 575,823;443,773 455,768 476,781 653,919 773,988 928,982
裎	290,219 386,267 414,301;112,480 172,492 230,478 328,443 370,447 353,499 248,660 136,781 67,833;291,643 309,692 294,947 299,995;468,591 439,585 397,630 385,629;357,641 414,673 436,702;503,337 538,379 576,541;530,332 568,343 741,305 772,311 799,339 764,435 739,445;593,492 604,502 735,478 773,479 795,486;526,638 590,644 750,611 827,604;511,792 557,802 756,768 823,774;630,662 659,684 664,722 661,899 658,910 645,921;410,960 460,970 711,940 835,932 881,935 939,954
裏	440,175 521,220 540,249;206,344 253,352 421,323 740,290 766,292 816,309;288,411 308,424 325,450 363,582;326,409 357,418 622,376 675,380 697,401 704,418 653,545 642,545;410,489 476,483 555,466 585,464 601,471;377,571 387,564 470,557 629,530;478,420 504,436 508,445 504,659 491,675;344,637 380,640 611,608 647,616;224,720 276,728 423,704 708,674 755,678 787,689;476,737 438,748 363,823 272,888 177,941 136,957 122,956 118,962;391,837 392,1010 448,994 545,937;685,720 696,752 605,817 588,817;466,770 487,771 517,790 653,904 750,961 791,975 947,980
裒	418,198 504,226 539,256;210,352 261,360 490,324 718,302 757,307 793,320;444,709 414,698 365,762 283,836 170,908 83,941;363,662 370,654 394,649 609,614 626,602;653,502 639,509 540,517;459,701 508,735 620,857 683,914 730,947 753,957 931,984;437,396 406,389 366,434 325,466 325,475;258,467 291,490 343,678;346,561 351,551 392,539 427,533 448,537;530,403 570,411 669,401 691,413 709,442 639,647;621,816 623,808 720,728 707,694;373,796 383,847 377,948 385,989 414,981 444,963 537,895
裔	453,163 527,198 542,208 562,235;254,324 276,331 328,331 526,302 662,272 714,271;472,362 444,366 405,417 307,502 211,559 132,589;411,452 401,565 405,602 464,581 541,533;689,331 697,370 636,412 621,416 613,427 596,422;479,382 502,385 638,492 751,555 811,565 933,562;260,680 281,699 287,713 291,769 278,916 258,990 255,1044;305,685 341,699 680,640 719,642 743,659 754,673 751,759 762,954 754,1015 745,1033 734,1032 685,1019 634,996;448,751 428,755 380,817 339,848;565,729 627,766 653,802;377,860 407,888 440,1012;434,865 443,874 548,848 587,845 609,868 591,921 572,929;454,970 464,976 554,959 615,966
裕	258,217 347,270 369,303;69,513 132,521 279,465 323,468 302,528 225,649 137,753 51,825;245,665 248,690 262,721 264,818 253,962 259,1011;393,546 406,570 368,618 358,618;317,625 378,663 392,687;529,307 553,342 548,355 490,445 435,490;693,311 790,374 819,415;593,451 615,484 592,536 541,615 443,727 384,776 315,819;632,533 636,546 697,607 821,701 902,720 986,730;456,797 480,817 492,836 524,1012;501,794 533,806 682,769 725,770 753,800 726,890 699,905;545,976 557,961 689,939 740,935 765,945
裘	341,339 387,346 418,343 532,321 615,297 670,297;458,184 475,193 504,226 494,499 501,550;272,393 326,427 344,447;184,577 194,583 243,586 444,471;670,349 682,378 611,431 600,433 598,440;580,484 710,539 777,592;668,198 745,235 782,275;409,586 462,615 486,644;246,710 285,715 331,711 543,663 617,657;452,721 448,731 417,750 380,797 279,885 170,949 104,973;385,831 388,879 380,958 390,1015 422,1003 495,945 498,937 512,932 516,919 526,918 534,908;683,665 693,676 703,706 598,794 584,802 576,798;468,738 482,759 609,868 766,979 807,989 964,993
裙	254,209 339,253 367,289;77,493 124,505 217,478 272,454 317,456 307,497 291,527 238,617 192,681 95,789 45,827;248,646 250,664 266,696 259,999;373,554 389,575 347,636 350,641;309,645 373,690 393,722;491,382 542,383 735,335 759,339 780,353 792,367 750,537 744,559 721,578;420,529 469,533 656,495 868,463 902,461 961,473;468,647 513,648 712,606 769,601 791,608;559,401 588,427 582,495 551,654 520,744 456,840 379,908 331,932;534,786 569,1005;552,781 571,790 684,768 742,750 777,757 802,782 774,879 749,898;589,964 602,949 749,925 788,923 813,933
補	311,213 398,262 417,291;95,516 147,526 240,494 326,453 349,450 367,456 343,522 251,667 152,778 75,841;299,643 305,698 288,945 291,1011;452,585 422,584 400,620 390,631 382,631;350,641 404,678 424,709;487,435 511,442 564,442 699,422 878,383 921,384;480,557 506,580 516,632 510,793 486,956;533,564 556,573 807,523 835,536 854,561 851,634 862,866 857,958 840,988 798,971 762,947;580,686 631,688 714,662 766,658;583,786 630,790 724,763 764,763;623,214 647,220 680,254 670,430 663,962;777,215 847,261 866,297
裝	219,227 239,240 255,262 259,338 265,349 354,333 368,329 372,319;375,198 402,219 416,240 402,451 405,567;117,478 142,485 176,482 361,439 374,427;248,490 265,505 267,519 246,550 179,622 134,651;463,366 523,372 791,322 847,327;614,191 655,227 646,445 630,464;522,504 568,502 718,474 754,472 781,478;451,533 507,570 521,597;237,687 260,694 314,692 593,632 636,632;429,705 427,712 397,729 340,806 233,902 125,969 76,988;394,795 379,992 386,1033 432,1018 541,943;722,720 684,714 595,798 586,795;452,724 453,735 583,837 675,902 773,956 849,962 973,955
裟	250,239 312,268 337,301;187,372 249,406 265,428;228,663 225,635 232,601 351,467;529,188 549,201 565,225 558,357 564,417;453,326 439,377 405,448;697,285 794,325 830,374;668,352 684,387 659,420 593,485 547,516 500,537;405,557 469,585 506,615;301,665 328,670 385,666 632,608 672,607;448,686 356,809 282,879 181,951 136,974 125,972 119,981;412,793 404,962 412,997 449,984 565,888;689,663 699,674 707,703 614,785 597,787;470,704 483,725 645,871 740,936 784,956 828,962 961,966
裡	303,229 390,278 409,307;89,524 145,537 298,492 334,495 338,500 323,549 221,711 138,809 43,889;288,655 301,701 297,839 285,961 290,1026;424,589 441,615 401,665 391,665;361,674 434,728 453,762;472,378 501,401 512,428 564,668;531,381 547,390 632,369 799,341 832,342 858,353 881,382 860,450 843,547 818,622 824,657;593,516 734,485 768,491;583,650 594,636 615,630 720,608 775,603;635,393 672,413 678,441 674,862 673,879 653,900;561,782 583,788 633,786 764,757 813,757;402,943 453,953 682,922 878,905 918,910 966,927
裢	257,231 326,275 355,315;85,485 149,496 292,451 334,454 313,511 229,635 184,688 109,758 55,797;240,660 242,680 261,712 257,856 249,925 255,991;398,623 378,622 347,666 339,665;295,668 359,710 381,745;541,406 563,412 614,411 796,370 837,369;665,208 696,258 587,596 614,601 799,567 830,565 842,572;509,724 563,730 838,688 894,693 924,703;690,470 712,486 723,510 719,871;406,336 457,376 474,402;346,563 374,563 453,539 478,554 469,599 440,653 438,674 442,698 477,773 476,804 465,814;330,850 370,861 427,838 484,839 586,873 698,922 807,949 892,941 937,926
裣	294,225 389,277 417,315;93,505 158,516 306,470 350,474 337,515 319,546 225,677 144,760 67,817;267,663 270,685 288,721 285,839 274,949 279,1019;411,580 387,583 352,630;311,636 378,682 397,713;587,257 621,290 626,301 618,323 544,473 447,614 410,650;637,370 638,386 734,498 821,579 969,612;512,618 564,622 675,594 722,593;447,758 510,810 531,854;556,709 604,759 618,790;707,673 722,683 738,715 669,891 641,924;410,964 466,972 581,954 795,934 883,953
裤	246,221 336,278 360,312;77,493 141,504 277,460 320,463 312,497 282,554 210,663 136,750 84,800 39,833;237,668 252,716 250,817 237,955 243,1011;361,555 374,579 333,633 325,632;289,641 352,680 376,715;601,204 664,239 686,261;513,365 538,373 570,372 768,329 836,324;443,348 468,369 479,392 470,551 455,648 429,748 389,842 345,915 304,966;533,531 596,538 659,529 755,503 810,504;631,414 654,443 653,466 610,609 566,712 598,718 790,687 842,696;449,839 502,846 680,816 859,794 916,799 950,811;670,608 697,643 679,989 690,1065
裥	277,243 363,287 391,322;94,505 155,516 298,468 332,466 342,471 317,531 224,665 134,760 51,821;257,659 261,686 273,708 273,797 261,955 267,1011;404,598 381,601 352,641;321,649 374,688 394,722;494,324 545,362 562,387;425,411 457,447 463,473 458,794 439,908 439,963;626,346 662,354 760,327 808,321 831,331 856,356 853,414 866,727 867,953 848,1001 783,986 710,957;540,556 567,588 569,604 564,826;584,561 597,566 706,541 734,561 742,746 740,787 730,818 733,863;595,691 603,682 627,674 661,669 681,673;588,807 599,795 647,787 700,791
裨	279,221 360,266 389,303;89,474 139,486 233,464 284,445 336,448 324,489 233,633 137,744 51,813;276,616 280,641 296,673 296,786 285,910 291,959;443,560 418,562 389,601 380,600;344,606 401,648 420,679;627,187 656,220 579,344 564,358;446,383 468,398 483,422 535,613;493,381 519,392 627,365 736,347 789,342 811,349 841,386 818,440 775,581;559,485 705,456 744,460;554,592 570,583 715,558 734,559 745,568;621,387 646,411 632,541 615,603 592,654 552,718 537,729;405,759 471,765 568,745 882,708 960,726;661,615 680,627 700,652 699,1068
裰	250,217 340,274 364,308;65,494 115,503 183,481 259,447 301,448 295,481 269,539 195,665 132,746 52,820;237,646 240,669 257,698 257,811 247,925 251,999;349,532 364,554 327,605 319,604;286,614 340,648 360,677;401,407 450,407 510,383 528,383 551,397 526,469 487,535 434,585 380,610;422,476 528,548 555,590;610,379 662,380 751,351 773,354 784,366 743,463 699,518 642,558 596,573;628,448 772,533 799,560 812,586;379,711 428,711 518,676 539,678 554,688 520,795 482,857 446,893 415,914 336,952;402,768 535,856 561,884 571,908;636,673 681,669 770,637 792,643 804,658 793,727 775,786 752,835 724,876 692,903 644,929 565,955;616,733 639,741 653,754 755,875 824,939 880,953 937,959
裱	258,233 348,290 372,324;86,486 140,496 281,445 324,448 302,509 205,662 103,773 53,811;248,643 253,670 265,692 262,838 250,944 255,1015;432,559 403,552 364,596 347,607;310,614 362,654 379,671 388,691;474,378 548,382 743,338 784,343;487,495 534,502 699,471 751,475;575,197 622,235 617,551 601,574;424,616 469,622 667,586 782,573 862,586;557,631 570,646 571,672 520,742 403,851 368,876 327,895;529,775 521,934 531,975 562,962 670,864;773,643 790,677 715,746 704,745;606,674 623,704 695,782 819,891 969,916
裳	478,164 511,200 506,328 492,337;321,238 390,278 410,308;649,184 663,215 577,291;220,360 230,386 228,410 190,485 187,536;252,384 272,395 292,394 476,361 701,337 754,337 777,347 797,375 738,445 727,448;352,456 385,493 412,602;376,453 411,464 553,433 577,435 603,464 583,513 563,526;428,580 443,569 545,551 588,551 606,558;451,589 493,610 527,646;250,704 297,712 353,708 610,659 653,660;456,721 454,729 423,748 347,832 289,879 192,939 104,974;395,825 398,898 392,974 400,1005 439,988 500,933 516,926 519,913 531,912 538,903;685,703 699,736 604,814 596,812;467,751 484,749 501,760 644,890 768,977 917,981
裴	390,220 421,256 422,432 415,496 419,556;231,327 271,335 377,313 389,321;223,422 260,427 381,401 392,409;188,530 198,537 238,544 364,492 376,492 385,474;565,180 575,185 599,220 591,560;626,292 727,265 792,259;627,370 634,377 657,377 743,359 792,359;623,480 773,451 816,454 840,464;464,538 515,571 543,599;227,667 290,675 442,651 598,617 668,612;448,685 438,705 427,710 375,769 282,846 186,901 97,933;386,804 390,863 383,955 389,988 438,971 533,903;709,671 723,703 623,788 612,785;478,719 488,714 500,721 671,876 798,961 870,967 952,965
